Easting,Northing,n,n_serious,locations
524175.0009,272824.9999,1,1,CALIFORNIA RD 30M NORTH MALEN RD HUNTINGDON
524175.0009,275424.9999,1,0,HUNTINGDON ROAD B1090
524225.0009,252124.9999,1,0,STATION RD GAMLINGAY  DETAILS AND EXACT LOCATION NOT GIVEN
524225.0009,271924.9999,1,1,NURSERY ROAD B1514 AT JN WITH HARTFORD ROAD
524225.0009,272224.9999,1,1,AMERICAN LANE JUNCTION PRIORY RD HUNTINGDON
524225.0009,277524.9999,1,1,ST. IVES ROAD B1090   PLOTTED AT GRID REF PROVIDED BY POLICE
524275.0009,271624.9999,1,0,CASTLE MOAT RD 60M EAST OF THE AVENUE
524275.0009,271874.9999,1,0,NURSERY ROAD B1514 AT JN WITH HARTFORD ROAD
524275.0009,272324.9999,1,0,NEAR #1 AMERICAN LANE NEAR JN WITH PRIMROSE LANE
524275.0009,273424.9999,1,0,MAPLE DRIVE JW SALLOWBUSH RD HUNTINGDON
524325.0009,273074.9999,1,0,CALIFORNIA RD JUNCTION MOOR HOUSE DROVE HUNTINGDON
524325.0009,274024.9999,1,0,C112 CONEYGEAR RD JUNCTION KINGS RIPTON RD HUNTINGDON
524325.0009,279474.9999,1,0,WENNINGTON RD 1000M W OF THE COTTAGES LITTLE RAVELEY
524375.0009,271324.9999,1,0,A14 EBC AFTER GODMANCHESTER JNCT HUNTINGDON MP 75 4
524375.0009,271374.9999,1,0,B1043 THE AVENUE GODMANCHESETER NEAR TO BRIDGE HOTEL
524375.0009,272374.9999,1,1,AMERICAN LANE JUNCTION WITH CROXONS CLOSE HUNTINGDON
524375.0009,273474.9999,1,0,SALLOWBUSH RD JUNCTION CONEYGEAR RD HUNTINGDON
524375.0009,273574.9999,1,0,CONEYGEAR RD JUNCTION NENE RD HUNTINGDON
524375.0009,273674.9999,1,0,KENT RD JUNCTION GONEYGEAR HUNTINGDON NO STATS19 FORM
524375.0009,273724.9999,1,0,CONEYGEARE RD JUNCTION NORFOLK RD HUNTINGDON
524375.0009,274074.9999,1,0,KINGS RIPTON RD HUNTINGDON
524375.0009,298474.9999,1,0,NORTH BANK NEAR WHITTLESEY
524425.0009,252024.9999,1,0,STATION ROAD AT JN WITH POPPYFIELDS
524425.0009,260074.9999,1,0,A428 CAMBRIDGE RD JW C182 CROXTON
524425.0009,271024.9999,1,0,THE AVENUE AT PED CROSSING GODMANCHESTER
524425.0009,271774.9999,1,0,RIVERSIDE RD 50M SOUTH OF B1514 NURSERY RD
524425.0009,271824.9999,1,0,B1514 RIVERSIDE RD 20M NORTH B1514 HUNTINGDON
524425.0009,274074.9999,1,0,C112 KINGS RIPTON RD JUNCTION ROBERTSON WAY HUNTINGDON
524425.0009,288224.9999,1,1,LONG DROVE B660 500 METRES WEST OF JUNCTION WITH HOLME PLOTT
524475.0009,270324.9999,1,0,OLD COURT HALL GODMANCHESTER
524475.0009,272324.9999,1,0,DRIVERS AVENUE JUNCTION CORONATION AVE HUNTINGDON
524475.0009,272924.9999,1,1,CALIFORNIA ROAD
524475.0009,291874.9999,1,0,STRAIGHT DROVE 200M SOUTH EAST OF MILL FARM
524475.0009,303424.9999,1,1,A47 THORNEY RD PETERBOROUGH    EXACT LOC UNKNOWN
524525.0009,260674.9999,1,1,C182 TOSELAND RD 600M NORTH OF A428 CROXTON
524525.0009,260874.9999,1,0,C182 TOSELAND RD 800M NORTH OF A428 CROXTON
524525.0009,271974.9999,1,0,HARTFORD ROAD B1514 JUNCTION WITH  PRIMROSE LANE
524525.0009,303424.9999,1,0,A47 EYE PETERBOROUGH  LAYBY NEAR PASTURE FARM
524575.0009,271974.9999,1,1,B1514 HARTFORD RD OUTSIDE NO 80 10M WEST ST HUNTINGDON
524575.0009,273524.9999,1,0,HUMBER RD JUNCTION ARMSTRONG COURT HUNTINGDON
524575.0009,274174.9999,1,0,C113 SAPLEY RD HARTFORD
524625.0009,252524.9999,1,0,LONG LANE 250M E OF NATIONAL SPEED GAMLINGAY
524625.0009,260074.9999,1,1,A428 CROXTON APPROX 150M EAST OF ABBOTSLEY RD JNCT
524625.0009,263974.9999,1,0,COTTON FARM TOSELAND ROAD
524625.0009,270174.9999,1,0,LONDON ST GODMANCHESTER
524625.0009,271124.9999,1,0,A14 HALF MILE WEST OF A14 GODMANCHESTER JUNCTION
524625.0009,272024.9999,1,0,HARTFORD ROAD HUNTINGDON EXACT LOCATION UNKNOWN
524625.0009,272724.9999,1,0,CALIFORNIA ROAD
524625.0009,273074.9999,1,0,THONGSLEY HUNTINGDON
524675.0009,258774.9999,1,0,ABBOTSLEY ROAD CROXTON  NO GRID REF PROVIDED EXACT LOCATION
524675.0009,272874.9999,1,0,THE WHADDONS
524675.0009,273274.9999,1,0,CONEYGEAR RD JUNCTION BUTTSGROVE WAY HUNTINGDON
524675.0009,274174.9999,1,0,A141 50 METRES SOUTH OF JUNCTION WITH KINGS RIPTON ROAD
524725.0009,270574.9999,1,0,CAMBRIDGE ST OUTSIDE NO 9 HUNTINGDON
524725.0009,272074.9999,1,0,HARTFORD ROAD 80M NORTH EAST OF EAST STREET
524725.0009,272724.9999,1,0,CALIFORNIA JUNCTION MAYFIELD RD OS LORD PROTECTOR PUB
524725.0009,273124.9999,1,1,THONGSLEY AT JN WITH BUTTSGROVE WAY
524725.0009,274074.9999,1,0,C113 SAPLEY RD 50M NW OF BURNETT WAY HUNTINGDON
524775.0009,270224.9999,1,0,LONDON ST JUNCTION EARNING ST
524775.0009,270524.9999,1,0,CAMBRIDGE ROAD GODMANCHESTER NAME OF SIDE RD NOT GIVEN
524775.0009,270974.9999,1,0,A14 JUNCTION 24 TO JUNCTION 23 GODMANCESTER
524775.0009,272624.9999,1,1,MAYFIELD CRESCENT OS NO 2 HUNTINGDON
524775.0009,279574.9999,1,0,HUNTINGDON RD 600M NORTH OF WOOD LANE HUNTINGDON
524825.0009,260024.9999,1,1,A428 AT JN WITH HIGH STREET
524825.0009,270524.9999,1,0,CAMBRIDGE ROAD NEAR JN WITH EAST CHADLEY LANE
524825.0009,270974.9999,1,0,A14
524875.0009,254424.9999,1,0,B1040 ELTISLEY     EXACT LOCATION NOT KNOWN
524875.0009,260024.9999,1,0,A428 JUNCTION HIGH ST CROXTON ST NEOTS
524875.0009,270924.9999,1,0,A14WBC 800M WEST OF JUNCTION 24 GODMANCHESTER
524875.0009,272924.9999,1,1,BUTTSGROVE WAY 5M SE OF MACBETH CLOSE HUNTINGDON
524875.0009,292974.9999,1,1,B1095 RAMSEY RD PONDERSBRIDGE PLOTTED FROM DIAGRAM
524925.0009,269974.9999,1,0,LONDON ROAD
524925.0009,273824.9999,1,0,C113 SAPLEY RD 40M NW OF STONEY CLOSE HUNTINGDON
524925.0009,273874.9999,1,0,C113 SAPLEY RD OS 181 HUNTINGDON
524925.0009,297324.9999,1,0,A605 NR HANSON BRICK OFFICE KINGS DYKE
524975.0009,260024.9999,1,0,A428 CAMBRIDGE RD 100M E OF HIGH ST CROXTON
524975.0009,269724.9999,1,0,CROWHILL JUNCTION GRAINGER AVE GODMANCHESTER
524975.0009,270524.9999,1,1,32 CAMBRIDGE ROAD
524975.0009,272874.9999,1,0,OUTSIDE NUMBER 22 HAMLET CLOSE
524975.0009,277024.9999,1,0,B1090 KINGS RIPTON RD NR GRANGE FARM INDUSTRIAL
525025.0009,270824.9999,1,1,A14 600M WEST OF GODMANCHESTER
525025.0009,272324.9999,1,0,OUTSIDE HUNTERS DOWN CARE HOME HARTFORD ROAD B1514
525025.0009,303574.9999,1,0,THE CAUSEWAY A47 750 METRES WEST OF JUNCTION WITH WILLOW HAL
525075.0009,252624.9999,1,0,C179 LONG LANE GAMLINGAY   PLOTTED FROM DIAGRAM
525075.0009,255574.9999,1,0,B1040 ELTISLEY RD 825M SOUTH OF B1046 MEADOW ROAD WARESLEY
525075.0009,269724.9999,1,0,LONDON ROAD BY ENTRANCE CHORD PARK IND. ESTATE PARK
525075.0009,270574.9999,1,0,CAMBRIDGE RD 20M WEST OF MEADOW WAY GODMANCHESTER
525075.0009,270774.9999,1,0,A14 EBC 508M EAST OF JUNCTION 24 GODMANCHESTER
525075.0009,272324.9999,1,0,HARTFORD RD OS HUNTERS DOWN CARE HOME HUNTINGDON
525125.0009,254624.9999,1,1,GAMLINGAY ROAD UNSPECIFIED ROAD OR LOCATION
525125.0009,270274.9999,1,0,52 TUDOR ROAD NEAR JN WITH WINDSOR ROAD
525125.0009,273024.9999,1,0,VEASEY OUTSIDE NO 21 HUNTINGDON
525125.0009,279924.9999,1,0,WENNINGTON RD 500M W OF UPWOOD RD LT RAVELEY
525175.0009,256674.9999,1,1,POTTON ROAD B1040 APPROX 300 METRES NORTH OF JUNCTION WITH M
525175.0009,256774.9999,1,1,B1040 OPPOSITE MOOR FARM
525175.0009,273024.9999,1,0,DESBOROUGH RD JUNCTION VEASEY RD HUNTINGDON
525175.0009,284724.9999,1,0,UGGMERE COURT RD JUNCTION RAILWAY RD RAMSEY
525175.0009,292674.9999,1,0,MILK AND WATER DROVE B1095 RAMSEY
525225.0009,256824.9999,1,0,B1040 400M NORTH OF B1046 ELTISLEY
525225.0009,270624.9999,1,0,CAMBRIDGE RD GODMANCHESTER NEAR FLYOVER OF THE A14
525275.0009,269674.9999,1,0,FOREN CRESCENT 70M NORTH OF GUMCESTER WAY
525275.0009,269924.9999,1,0,A1198 NEAR JN WITH CENTURION WAY
525275.0009,270624.9999,1,0,A14 EXACT LOCATION UNCLEAR
525275.0009,273224.9999,1,0,DESBOROUGH RD JUNCTION PENNINGTON RD HUNTINGDON
525275.0009,285474.9999,1,0,C110 UGGMERE COURT RD NR MIDDLE DROVE RAMSEY HEIGHTS
525325.0009,273274.9999,1,0,C113 SAPLEY RD JUNCTION DESBOROUGH RD HUNTINGDON
525325.0009,285674.9999,1,0,UGG MERE COURT RD RAMSEY OUTSIDE NO 238 RAMSEY HEIGHTS
525325.0009,285824.9999,1,0,B1040 UGG MERE COURT RAMSEY OUTSIDE NO 213
525375.0009,251524.9999,1,0,HATLEY ROAD 370M SOUTHEAST OF CASTLE FARM
525375.0009,259974.9999,1,1,A428 CROXTON
525375.0009,270574.9999,1,0,A14 JUNCTION B1044 PLOTTED AT GRID REF GIVEN  WESTBOUND
525375.0009,275024.9999,1,0,KINGS RIPTON ROAD
525375.0009,303674.9999,1,1,BETWEEN EYE AND THORNEY A47
525425.0009,259924.9999,1,0,A428 NEAR ENT TO CROXTON PARK ESTATE
525425.0009,270224.9999,1,0,A1198 25M NORTH OF CENTURION WAY GODMANCHESTER
525425.0009,270574.9999,1,0,A14 EASTBOUND GODMANCHESTER EXACT LOCATION UNKNOWN
525425.0009,270724.9999,1,0,B1044 CAMBRIDGE RD 20M NE OF 30MPH SPEED LIMIT SIGNS GODMANC
525425.0009,275024.9999,1,1,KINGS RIPTON 300M NORTH OF HUNTINGDON JUBILEE PARK
525425.0009,275074.9999,1,0,C112 KINGS RIPTON RD HUNTINGDON
525425.0009,283824.9999,1,1,LONGHOLME RD RAMSEY ST MARYS 1000M WEST LONGHOLME RD UPWOOD
525475.0009,270374.9999,1,0,A1198 JUNCTION CARDINAL WAY GODMANCHESTER
525525.0009,270174.9999,1,0,CARDINAL WAY HUNTINGDON
525525.0009,270424.9999,1,0,A1198 JUNCTION EXIT FROM A14
525525.0009,270474.9999,1,0,A1198 RDABT A14 JUNCTION HUNTINGDON
525525.0009,270524.9999,1,0,A14 WESTBOUND AT GODMANCHESTER
525525.0009,287274.9999,1,0,C110 UGG MERE COURT RD JUNCTION ST MARYS RD RAMSEY
525525.0009,287424.9999,1,0,B1040 HERNE RD 137M NORTH OF ST MARYS RD OS NO 16
525575.0009,262674.9999,1,1,ASHCROFT YELLING ST NEOTS
525575.0009,270724.9999,1,1,CAMBRIDGE ROAD B1044 NEAR JN WITH COW LANE
525575.0009,280524.9999,1,0,UPWOOD RD GREAT RAVELEY RAMSEY
525575.0009,287674.9999,1,0,OUTSIDE 37 HERNE ROAD
525575.0009,287974.9999,1,0,UGG MERE COURT ROAD B1040 AT JN WITH HOLME ROAD B660
525575.0009,298824.9999,1,1,NORTHBANK 2KM WEST OF B1040 DOG IN A DOUBLET
525575.0009,303724.9999,1,0,A47 THE CAUSEWAY EBC APPROX 100M WEST OF JNCT WILLOW HALL LA
525625.0009,270474.9999,1,0,A1198 JUNCTION 24 RDABT A14 OFF SLIP WBC GODMANCHESTER
525625.0009,273374.9999,1,1,A141 500M WEST OF A1123 HARTFORD
525625.0009,303724.9999,1,0,A47 THE CAUSEWAY 100M WEST OF WILLOW HALL LANE PETERBOROUGH
525625.0009,305424.9999,1,0,BUKEHORN RD THORNEY APRX 1.5 MILES FROM A1073
525675.0009,270474.9999,1,0,A14 100M EAST OF A1198 GODMANCHESTER
525675.0009,273374.9999,1,0,A141 SPITTALS WAY 300M W OF MAIN STREET B1514
525675.0009,292424.9999,1,0,B1095 MILK AND WATER DROVE 500 METRES WEST OF JUNCTION WITH
525675.0009,297524.9999,1,0,B1091 PETERBOROUGH RD OUTSIDE NO 78 WHITTLESEY
525725.0009,268724.9999,1,1,A1198 800M SE OF LONDON YARD GODMANCHESTER AT LAYBY
525725.0009,270474.9999,1,0,A14 100M EAST OF A1198 CAMBRIDGE RD GODMANCHESTER
525725.0009,272774.9999,1,0,B1514 MAIN RST JUNCTION THE GROVE HUNTINGDON
525725.0009,288824.9999,1,1,HERNE RD RAMSEY ST MARYS   EXACT LOCATION NOT KNOWN
525775.0009,273274.9999,1,0,A141 300M FROM RDABT WITH A1123 TWDS A14 HUNTINGDON
525775.0009,282574.9999,1,0,HIGH ST OUTSIDE NO 72 JUNCTION UPWOOD
525825.0009,255224.9999,1,0,WARESLY RD POINT SIX MILE SOUTH OF BALDWINS MANOR
525825.0009,268524.9999,1,0,PAPWORTH RD 200M WEST OF WOODGREEN ANIMAL SHELTER
525825.0009,268574.9999,1,0,A11198 GODMANCHESTER 3000M NORTH BARNFIELD LANE
525825.0009,272824.9999,1,0,B1514 MAIN ST JUNCTION OLD HOUGHTON RD HARTFORD
525825.0009,289624.9999,1,0,HERNE ROAD B1040 100 METRES NORTH OF JUNCTION WITH DAINTREE
525825.0009,292324.9999,1,0,B1095 JUNCTION THE DROVE PONDERSBRIDGE
525825.0009,297524.9999,1,0,OUTSIDE NO 33 ESSO SERVICE STATION PETERBOROUGH ROAD
525825.0009,297724.9999,1,0,STONALD RD JUNCTION CROSSWAY HAND WHITTLESEY
525875.0009,272774.9999,1,0,OLD HOUGTON RD EXACT LOC NOT KNOWN NO GRID REF GIVEN
525875.0009,290324.9999,1,0,HERNE RD JUNCTION G & J  PECK LTD OS 456A RAMSEY
525925.0009,270424.9999,1,0,EASTBOUND CARRIAGEWAY A14 35 METERS EAST OF A1198 R/A JUNCTI
525925.0009,290574.9999,1,0,B1040 HERNE RD OUTSIDE NO 490 RAMSEY ST MARYS
525925.0009,290724.9999,1,1,B1040 HERNE RD RAMSEY ST MARYS
525925.0009,297524.9999,1,0,PETERBOROUGH ROAD JUNCTION SNOOTS ROAD
525925.0009,303774.9999,1,0,A47 THE CAUSEWAY NR WILLOW HALL LANE PETERBOROUGH
525975.0009,270374.9999,1,0,A14 500M EAST OF A1198 GODMANCHESTER  PLOTTED AT GRID REF
525975.0009,272974.9999,1,1,B1514 HARTFORD RD 100M SW OF A1123 HUNTINGDON RD HUNTINGDON
525975.0009,273124.9999,1,0,MANOR FARM ROUNDABOUT A141 AT JN WITH HARTFORD A141
525975.0009,298974.9999,1,0,NORTHBANK WHITTLESEY HALF WAY ALONG ROAD NO MORE INFO
526025.0009,268124.9999,1,1,A1198 BUILDING SITE EXIT NR WOOD GREEN
526025.0009,273074.9999,1,0,HARTFORD ROUNDABOUT A141 AT JN WITH A1123
526025.0009,276374.9999,1,0,RAMSEY RD KINGS RIPTON OUTSIDE KINGSMERE HUNTINGDON
526025.0009,278524.9999,1,0,RAVELEY WOOD LITTLE RAVELEY
526025.0009,291424.9999,1,0,B1040 HERNE RD OUTSIDE 662 RAMSEY ST MARYS
526075.0009,291674.9999,1,0,HERNE RD JUNCTION  BT AND GN DEAN GARAGE RAMSEY ST MARY
526125.0009,272824.9999,1,1,HUNTINGDON ROAD A1123 NEAR R/A WITH  A141
526125.0009,272874.9999,1,1,A1123 HUNTINGDON RD 110M SOUTH OF B1514 MAIN ST HARTFORD
526125.0009,273124.9999,1,0,A141 HARTFORD HILL 100M NORTH HOUGHTON ROAD
526175.0009,256074.9999,1,0,B1046 MEADOW RD APPROX QUARTER MILE WEST OF VILLAGE
526175.0009,273024.9999,1,0,HUNTINGDON BYPASS A141 300 METRES EAST OF JUNCTION WITH ST P
526175.0009,273174.9999,1,0,A141 PAST ABBOTS KINGS RIPTON EXIT TWDS A1123 BP GARAGE
526175.0009,299024.9999,1,1,NORTH BANK THORNEY WITHIN 1 MILE OF DOG-IN-DOUBLET
526225.0009,270274.9999,1,0,A14 700 METRES WEST OF JUNCTION WITH A1198
526225.0009,272774.9999,1,0,A1123 HUNTINGDON RD 300M SOUTH OF B1514 MAIN ST HARTFORD
526275.0009,255724.9999,1,0,WARESLEY ROAD NEXT TO AN ENTRANCE TO A PADDOCK
526275.0009,265024.9999,1,1,PAPWORTH ROAD AT JN WITH BARNFIELD LANE
526275.0009,270274.9999,1,0,EASTBOUND A14 750 METRES WEST OF JUNCTION WITH CAMBRIDGE STR
526325.0009,258724.9999,1,0,B1040 NEAR ELTISLEY
526325.0009,267524.9999,1,0,A1198 700M SOUTH OF WOODGREEN HUNTINGDON
526325.0009,287224.9999,1,1,B1040 ST MARYS RD HALF MILE UGGMERE COURT RD RAMSEY
526325.0009,291774.9999,1,0,C86 OILMILLS RD WHITTLESEY  EXACT LOCATION UNKNOWN
526325.0009,293774.9999,1,0,B1040 RAMSEY RD JUNCTION CAMBERS NEW DROVE WHITTLESEY
526375.0009,267474.9999,1,0,A1198 LATTENBURY HILL PLOTED BY POLICE GRID REF
526375.0009,282874.9999,1,0,RAMSEY RD JUNCTION HUNTINGDON RD UPWOOD
526375.0009,297624.9999,1,0,STONALD RD OUTSIDE NO 114 WHITTLESEY
526425.0009,258824.9999,1,1,B1040 150M SOUTH OF ELTISLEY RD ELTISLEY
526425.0009,297424.9999,1,0,A605 WEST END OUTSIDE NO 34 WHITTLESEY
526475.0009,294774.9999,1,1,B1040 RAMSEY RD OUTSIDE NO 100 WHITTLESEY
526475.0009,294874.9999,1,1,B1040 JUST NORTH OF 100 RAMSEY ROAD
526525.0009,272674.9999,1,0,HUNTINGDON RD JUNCTION HARTFORD MARINA WYTON ST IVES
526525.0009,278524.9999,1,0,RAMSEY ROAD NEAR JN WITH BROUGHTON CROSSROADS
526525.0009,287224.9999,1,0,ST MARYS RD RAMSEY 1000M EAST HERNE ROAD
526525.0009,303924.9999,1,0,THE CAUSEWAY A47 PLOTTED AT GRID REFERENCE PROVIDED
526575.0009,287174.9999,1,0,B1040 ST MARYS RD RAMSEY MARCH
526575.0009,295874.9999,1,0,B1040 RAMSEY RD WHITTLESEY  NEAR LAYBY
526625.0009,259124.9999,1,0,B1040 HALF MILE FROM A428  ELTISLEY
526675.0009,251374.9999,1,0,HATLEY RD OS WEST LODGE HATLEY ST GEORGE
526675.0009,259224.9999,1,1,B1040 ST IVES RD JUNCTION POTTON END ELTISLEY
526675.0009,259424.9999,1,1,B1040 ST IVES RD 200M NORTH OF POTTON END ELTISLEY
526675.0009,259774.9999,1,0,"ST NEOTS ROAD, ELITSLEY B1040 JUNCTION"
526675.0009,259824.9999,1,1,A428 JUNCTION B1040 ELTISLEY
526675.0009,296574.9999,1,0,B1040 RAMSEY RD JUNCTION BRIGGATE CRESCENT WHITTLESEY
526725.0009,266774.9999,1,0,A1198 120M NORTH OF LATTERBURY FARM
526725.0009,273774.9999,1,1,A141 935M NORTH A1123 HARTFORD
526725.0009,297274.9999,1,0,WEST END A605 CHURCH STREET
526725.0009,306124.9999,1,0,CROWLAND RD NR SINGLECOTE FARM THORNEY
526775.0009,270074.9999,1,0,A14 EB BTW GODMANCHESTER AND HEMINGFORD
526775.0009,273774.9999,1,1,HARTFORD HILL A141 1000 METRES EAST OF JUNCTION WITH HUNTING
526775.0009,297224.9999,1,0,A605 WHITMORE ST OUTSIDE NO 29 WHITTLESEY
526775.0009,297274.9999,1,0,A605 WHITMORE ST APPROX 75M WEST OF ORCHARD ST WHITTLESEY
526825.0009,275274.9999,1,0,B1090 SAWTRY WAY WYTON
526825.0009,297074.9999,1,0,BROAD STREET MARKET STREET
526825.0009,297124.9999,1,0,BROAD STREET
526825.0009,297224.9999,1,0,A605 WHITMORE ST 60M W OF B1040 ORCHARD ST WHITTLESEY
526875.0009,266424.9999,1,0,A1123 JUNCTION DUMPTILOW FARM GODMANCHESTER
526875.0009,266524.9999,1,1,A1198 NR LAYBY LATTENBURY HILL GODMANCHESTER
526875.0009,287174.9999,1,0,B1040 ST MARYS RD 250M B1040 HORSE DROVE RAMSEY
526875.0009,296874.9999,1,1,TURNERS LANE TOWARDS JENNER HEALTH CENTRE CAR PARK
526875.0009,297024.9999,1,0,MARKET ST NO 30 WHITTLESEY
526875.0009,297074.9999,1,0,MARKET STREET OPPOSITE THE LIBRARY
526925.0009,245524.9999,1,0,C273 POTTON RD 10M SOUTH OF BURY HOLME FARM GUILDEN MORDEN
526925.0009,259874.9999,1,0,A428 ELTISLEY 300M EAST OF B1040 HUNTINGDON
526925.0009,272624.9999,1,0,HUNTINGDON ROAD A1123 100 METRES NORTH WEST OF JUNCTION WITH
526925.0009,275124.9999,1,0,B1090 SAWTRY WAY KINGS RIPTON
526975.0009,275074.9999,1,0,B1090
526975.0009,282974.9999,1,0,C111 RAMSEY RD 330M WEST OF CANBERRA RD UPWOOD
527025.0009,257874.9999,1,1,ELTISLEY ROAD
527025.0009,266224.9999,1,1,A1198 500M NORTH OF GRAVELEY RD HILTON
527025.0009,274274.9999,1,1,A141 1500M NE OF A1123 HOUGHTON
527025.0009,290924.9999,1,1,C86 OILMILLS RD 1400M SOUTH OF B1040 HERNE RD RAMSEY
527025.0009,297774.9999,1,1,B1040 EAST DELPH WHITTLSEY
527075.0009,266124.9999,1,0,A1198 GODMANCHESTER  200M NORTH OF BARNFIELD LANE
527075.0009,269974.9999,1,0,A14 1600M EAST OF A1198 HEMINGFORD
527075.0009,274374.9999,1,0,A141 WYTON BEND 200M SOUTH OF SAWTRY WAY
527075.0009,297174.9999,1,0,HIGH CAUSEWAY OS NO 21 FACTORY OUTLET STORE WHITTLESEY
527075.0009,297224.9999,1,0,A605 HIGH CAUSEWAY OUTSIDE NO 35 WHITTLESEY
527125.0009,255924.9999,1,0,C177 MIDDLE ST OPPOSITE PRIMARY SCHOOL
527125.0009,259924.9999,1,0,A428 NEAR ELTISLEY NO GRID REF GIVEN EXACT LOCATION NK
527125.0009,265874.9999,1,0,ERMINE STREET A1198 BARNFIELD LANE JUNCTION
527125.0009,274424.9999,1,1,A141 200M SOUTH OF SAWTRY WAY WYTON
527125.0009,287124.9999,1,1,ST MARY'S ROAD B1040
527125.0009,299324.9999,1,0,NORTH BANK UNSPECIFIED ROAD OR LOCATION 400 METRES WEST OF J
527175.0009,255324.9999,1,0,B1046 MAIN RD LITTLE GRANSDEN
527175.0009,265774.9999,1,0,A1198 JUNCTION GRAVELEY WAY
527175.0009,266074.9999,1,0,A1198 200M NORTH OFBARNFIELD LANE JUNCTION
527175.0009,272574.9999,1,0,A1123 HOUGHTON RD 150M E OF A1123 GARDEN CENTRE
527175.0009,287124.9999,1,0,B1040 ST MARYS RD NEAR NO 2 RAMSEY
527175.0009,305774.9999,1,1,B1040 CROWLAND RD 1000M ENGLISH DROVE PETERBOROUGH
527225.0009,265774.9999,1,0,A1198 JUNCTION GRAVELEY WAY C181
527225.0009,269924.9999,1,0,A14 EASTBOUND NEAR HEMMINGFORD
527225.0009,274774.9999,1,0,SAWTRY WAY B1090 200 METRES NORTH OF JUNCTION WITH A141
527225.0009,296874.9999,1,0,B1093 NEW RD JUNCTION INHAMS RD WHITTLESEY
527225.0009,297174.9999,1,0,A605 EASTREA RD NEAR RDABT BY DOCTORS SURGERY WHITTLESEY
527225.0009,298124.9999,1,0,B1040 EAST DELPH 550M NORTH OF WEST DELPH WHITTLESEY
527275.0009,251474.9999,1,0,MAIN ST OUTSIDE NORTH LODGE HATLEY ST GEORGE
527275.0009,260074.9999,1,0,ST NEOTS ROAD A428 ST IVES ROAD B1040
527275.0009,269924.9999,1,0,A14 HEMINGFORD ABBOTTS ON SLIP
527275.0009,287024.9999,1,0,B1040 SAINT MARYS RD RAMSEY
527275.0009,299374.9999,1,1,NORTH BANK RD 200M WEST OF B1040 PETERBOROUGH
527325.0009,261374.9999,1,0,B1040 SAINT IVES RD OPP J/W PAPLEY GROVE FARM ELTISLEY
527325.0009,272524.9999,1,0,HUNTINGDON RD OS NEWLANDS WYTON
527325.0009,274574.9999,1,1,A141 SOUTHBOUND JUNCTION B1090 HOUGHTON AND WYTON
527325.0009,286924.9999,1,0,ST. MARYS ROAD B1040 200 METRES NORTH OF JUNCTION WITH HORSE
527325.0009,296624.9999,1,0,74 STATION ROAD B1093
527325.0009,297374.9999,1,0,CEMETERY RD WHITTLESEY  EXACT LOCATION UNKNOWN
527325.0009,304224.9999,1,0,B1167 THE CAUSEWAY JUNCTION A47 PETERBOROUGH
527375.0009,247674.9999,1,1,B1042 TADLOW RD TADLOW
527375.0009,274674.9999,1,0,A141 100M NE OF SAWTRY WAY WYTON
527375.0009,297524.9999,1,0,BASSENHALLY ROAD JW CEMETRY ROAD
527425.0009,240774.9999,1,0,C274 SPRINGHEAD COLD HARBOUR FARM GUILDEN MORDEN
527425.0009,260124.9999,1,0,A428 W/B SLIP ROAD TO ELTISLEY
527425.0009,262324.9999,1,0,HIGH STREET 250 METRES NORTH WEST OF JUNCTION WITH ST IVES R
527425.0009,272524.9999,1,0,HUNTINGDON ROAD A1123
527425.0009,296474.9999,1,1,STATION RD WHITTLESEY
527425.0009,299174.9999,1,1,B1040 NORTHY RD WHITTLESEY  PLOTTED FROM PHOTOGRAPHS
527425.0009,305574.9999,1,0,B1040 CROWLAND RD THORNEY   EXACT LOCATION UNKNOWN
527475.0009,269874.9999,1,0,A14 200M WEST OF NEW RD HEMINGFORD ABBOTTS
527475.0009,274474.9999,1,0,B1090 SAWTRY WAY NR JW RAMSEY RD DIR OF TRAVEL UNKNOWN
527475.0009,274774.9999,1,0,A141
527475.0009,297074.9999,1,1,A605 EASTREA RD OUTSIDE NO 33 WHITTLESEY
527475.0009,299374.9999,1,0,DOG IN A DOUBLET B1040 NEAR JN WITH NORTH BANK
527525.0009,290324.9999,1,1,C86 OILMILLS RD 200M SOUTH OF ACCESS TO CHURCH FARM RAMSEY
527575.0009,269824.9999,1,0,A14 100M WEST OF RIDEAWAY ST IVES
527575.0009,272574.9999,1,0,A1123 HUNTINGDON RD JUNCTION SPLASH LANE WYTON
527575.0009,274324.9999,1,0,SAWTRY WAY WYTON OPP CAMP GARAGE
527575.0009,274874.9999,1,0,A141 400M EAST OF SAWTRY WAY HUNTINGDON
527575.0009,280774.9999,1,1,C112 MILL RD JUNCTION HARRIS LANE WISTOW
527575.0009,286574.9999,1,0,B1040 ST MARYS RD RAMSEY
527625.0009,260274.9999,1,0,A428 500M EAST OF B1040 ELTISLEY DIRECTIONS NOT KNOWN
527625.0009,260324.9999,1,1,A428 CAMBRIDGE ROAD 250M NORTHEAST OF CAMBRIDGE ROAD ELTISLE
527625.0009,262174.9999,1,0,B1040 ST IVES RD JUNCTION C183 HIGH ST YELLING
527625.0009,274274.9999,1,1,B1090 SAWTRY WAY 400M FROM A141 OS SKANSKA GATES
527675.0009,243024.9999,1,0,0/S 36 ASHWELL ROAD
